labels,WL,Normal,Alert,Warning,Danger,QueryCnt
17/06/2024 09:00,102.33,102.7,103.5,104.5,107.3,
17/06/2024 10:00,102.32,102.7,103.5,104.5,107.3,
17/06/2024 11:00,102.3,102.7,103.5,104.5,107.3,
17/06/2024 12:00,102.31,102.7,103.5,104.5,107.3,
17/06/2024 13:00,102.3,102.7,103.5,104.5,107.3,
17/06/2024 14:00,102.3,102.7,103.5,104.5,107.3,
17/06/2024 15:00,102.28,102.7,103.5,104.5,107.3,
17/06/2024 16:00,102.32,102.7,103.5,104.5,107.3,
17/06/2024 17:00,102.34,102.7,103.5,104.5,107.3,
17/06/2024 18:00,102.36,102.7,103.5,104.5,107.3,
17/06/2024 19:00,102.38,102.7,103.5,104.5,107.3,
17/06/2024 20:00,102.38,102.7,103.5,104.5,107.3,
17/06/2024 21:00,102.38,102.7,103.5,104.5,107.3,
17/06/2024 22:00,102.4,102.7,103.5,104.5,107.3,
17/06/2024 23:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 00:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 01:00,102.41,102.7,103.5,104.5,107.3,
18/06/2024 02:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 03:00,102.41,102.7,103.5,104.5,107.3,
18/06/2024 04:00,102.41,102.7,103.5,104.5,107.3,
18/06/2024 05:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 06:00,102.42,102.7,103.5,104.5,107.3,
18/06/2024 07:00,102.42,102.7,103.5,104.5,107.3,
18/06/2024 08:00,102.42,102.7,103.5,104.5,107.3,
18/06/2024 09:00,102.42,102.7,103.5,104.5,107.3,
18/06/2024 10:00,102.42,102.7,103.5,104.5,107.3,
18/06/2024 11:00,102.41,102.7,103.5,104.5,107.3,
18/06/2024 12:00,102.41,102.7,103.5,104.5,107.3,
18/06/2024 13:00,102.39,102.7,103.5,104.5,107.3,
18/06/2024 14:00,102.39,102.7,103.5,104.5,107.3,
18/06/2024 15:00,102.39,102.7,103.5,104.5,107.3,
18/06/2024 16:00,102.39,102.7,103.5,104.5,107.3,
18/06/2024 17:00,102.39,102.7,103.5,104.5,107.3,
18/06/2024 18:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 19:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 20:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 21:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 22:00,102.4,102.7,103.5,104.5,107.3,
18/06/2024 23:00,102.4,102.7,103.5,104.5,107.3,
19/06/2024 00:00,102.42,102.7,103.5,104.5,107.3,
19/06/2024 01:00,102.42,102.7,103.5,104.5,107.3,
19/06/2024 02:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 03:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 04:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 05:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 06:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 07:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 08:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 09:00,102.42,102.7,103.5,104.5,107.3,
19/06/2024 10:00,102.42,102.7,103.5,104.5,107.3,
19/06/2024 11:00,102.42,102.7,103.5,104.5,107.3,
19/06/2024 12:00,102.42,102.7,103.5,104.5,107.3,
19/06/2024 13:00,102.4,102.7,103.5,104.5,107.3,
19/06/2024 14:00,102.4,102.7,103.5,104.5,107.3,
19/06/2024 15:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 16:00,102.4,102.7,103.5,104.5,107.3,
19/06/2024 17:00,102.39,102.7,103.5,104.5,107.3,
19/06/2024 18:00,102.4,102.7,103.5,104.5,107.3,
19/06/2024 19:00,102.4,102.7,103.5,104.5,107.3,
19/06/2024 20:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 21:00,102.41,102.7,103.5,104.5,107.3,
19/06/2024 22:00,102.4,102.7,103.5,104.5,107.3,
19/06/2024 23:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 00:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 01:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 02:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 03:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 04:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 05:00,102.42,102.7,103.5,104.5,107.3,
20/06/2024 06:00,102.42,102.7,103.5,104.5,107.3,
20/06/2024 07:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 08:00,102.42,102.7,103.5,104.5,107.3,
20/06/2024 09:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 10:00,102.42,102.7,103.5,104.5,107.3,
20/06/2024 11:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 12:00,102.4,102.7,103.5,104.5,107.3,
20/06/2024 13:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 14:00,102.39,102.7,103.5,104.5,107.3,
20/06/2024 15:00,102.4,102.7,103.5,104.5,107.3,
20/06/2024 16:00,102.4,102.7,103.5,104.5,107.3,
20/06/2024 17:00,102.38,102.7,103.5,104.5,107.3,
20/06/2024 18:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 19:00,102.39,102.7,103.5,104.5,107.3,
20/06/2024 20:00,102.41,102.7,103.5,104.5,107.3,
20/06/2024 21:00,102.4,102.7,103.5,104.5,107.3,
20/06/2024 22:00,102.39,102.7,103.5,104.5,107.3,
20/06/2024 23:00,102.4,102.7,103.5,104.5,107.3,
21/06/2024 00:00,102.4,102.7,103.5,104.5,107.3,
21/06/2024 01:00,102.4,102.7,103.5,104.5,107.3,
21/06/2024 02:00,102.4,102.7,103.5,104.5,107.3,
21/06/2024 03:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 04:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 05:00,102.42,102.7,103.5,104.5,107.3,
21/06/2024 06:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 07:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 08:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 09:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 10:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 11:00,102.39,102.7,103.5,104.5,107.3,
21/06/2024 12:00,102.39,102.7,103.5,104.5,107.3,
21/06/2024 13:00,102.39,102.7,103.5,104.5,107.3,
21/06/2024 14:00,102.39,102.7,103.5,104.5,107.3,
21/06/2024 15:00,102.39,102.7,103.5,104.5,107.3,
21/06/2024 16:00,102.38,102.7,103.5,104.5,107.3,
21/06/2024 17:00,102.38,102.7,103.5,104.5,107.3,
21/06/2024 18:00,102.4,102.7,103.5,104.5,107.3,
21/06/2024 19:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 20:00,102.41,102.7,103.5,104.5,107.3,
21/06/2024 21:00,102.42,102.7,103.5,104.5,107.3,
21/06/2024 22:00,102.42,102.7,103.5,104.5,107.3,
21/06/2024 23:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 00:00,102.41,102.7,103.5,104.5,107.3,
22/06/2024 01:00,102.43,102.7,103.5,104.5,107.3,
22/06/2024 02:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 03:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 04:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 05:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 06:00,102.43,102.7,103.5,104.5,107.3,
22/06/2024 07:00,102.43,102.7,103.5,104.5,107.3,
22/06/2024 08:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 09:00,102.43,102.7,103.5,104.5,107.3,
22/06/2024 10:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 11:00,102.43,102.7,103.5,104.5,107.3,
22/06/2024 12:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 13:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 14:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 15:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 16:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 17:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 18:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 19:00,102.41,102.7,103.5,104.5,107.3,
22/06/2024 20:00,102.42,102.7,103.5,104.5,107.3,
22/06/2024 21:00,102.41,102.7,103.5,104.5,107.3,
22/06/2024 22:00,102.41,102.7,103.5,104.5,107.3,
22/06/2024 23:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 00:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 01:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 02:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 03:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 04:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 05:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 06:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 07:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 08:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 09:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 10:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 11:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 12:00,102.42,102.7,103.5,104.5,107.3,
23/06/2024 13:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 14:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 15:00,102.4,102.7,103.5,104.5,107.3,
23/06/2024 16:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 17:00,102.4,102.7,103.5,104.5,107.3,
23/06/2024 18:00,102.41,102.7,103.5,104.5,107.3,
23/06/2024 19:00,102.4,102.7,103.5,104.5,107.3,
23/06/2024 20:00,102.4,102.7,103.5,104.5,107.3,
23/06/2024 21:00,102.4,102.7,103.5,104.5,107.3,
23/06/2024 22:00,102.4,102.7,103.5,104.5,107.3,
23/06/2024 23:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 00:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 01:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 02:00,102.4,102.7,103.5,104.5,107.3,
24/06/2024 03:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 04:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 05:00,102.4,102.7,103.5,104.5,107.3,
24/06/2024 06:00,102.4,102.7,103.5,104.5,107.3,
24/06/2024 07:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 08:00,102.4,102.7,103.5,104.5,107.3,
24/06/2024 09:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 10:00,102.41,102.7,103.5,104.5,107.3,
24/06/2024 11:00,102.4,102.7,103.5,104.5,107.3,
24/06/2024 12:00,102.4,102.7,103.5,104.5,107.3,
24/06/2024 13:00,102.39,102.7,103.5,104.5,107.3,
24/06/2024 14:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 15:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 16:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 17:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 18:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 19:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 20:00,102.39,102.7,103.5,104.5,107.3,
24/06/2024 21:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 22:00,102.38,102.7,103.5,104.5,107.3,
24/06/2024 23:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 00:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 01:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 02:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 03:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 04:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 05:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 06:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 07:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 08:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 09:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 10:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 11:00,102.39,102.7,103.5,104.5,107.3,
25/06/2024 12:00,102.38,102.7,103.5,104.5,107.3,
25/06/2024 13:00,102.37,102.7,103.5,104.5,107.3,
25/06/2024 14:00,102.37,102.7,103.5,104.5,107.3,
25/06/2024 15:00,102.36,102.7,103.5,104.5,107.3,
25/06/2024 16:00,102.36,102.7,103.5,104.5,107.3,
25/06/2024 17:00,102.36,102.7,103.5,104.5,107.3,
25/06/2024 18:00,102.36,102.7,103.5,104.5,107.3,
25/06/2024 19:00,102.37,102.7,103.5,104.5,107.3,
25/06/2024 20:00,102.38,102.7,103.5,104.5,107.3,
25/06/2024 21:00,102.38,102.7,103.5,104.5,107.3,
25/06/2024 22:00,102.38,102.7,103.5,104.5,107.3,
25/06/2024 23:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 00:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 01:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 02:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 03:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 04:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 05:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 06:00,102.37,102.7,103.5,104.5,107.3,
26/06/2024 07:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 08:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 09:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 10:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 11:00,102.37,102.7,103.5,104.5,107.3,
26/06/2024 12:00,102.38,102.7,103.5,104.5,107.3,
26/06/2024 13:00,102.36,102.7,103.5,104.5,107.3,
26/06/2024 14:00,102.36,102.7,103.5,104.5,107.3,
26/06/2024 15:00,102.35,102.7,103.5,104.5,107.3,
26/06/2024 16:00,102.36,102.7,103.5,104.5,107.3,
26/06/2024 17:00,102.39,102.7,103.5,104.5,107.3,
26/06/2024 18:00,102.39,102.7,103.5,104.5,107.3,
26/06/2024 19:00,102.4,102.7,103.5,104.5,107.3,
26/06/2024 20:00,102.4,102.7,103.5,104.5,107.3,
26/06/2024 21:00,102.41,102.7,103.5,104.5,107.3,
26/06/2024 22:00,102.41,102.7,103.5,104.5,107.3,
26/06/2024 23:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 00:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 01:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 02:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 03:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 04:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 05:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 06:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 07:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 08:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 09:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 10:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 11:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 12:00,102.42,102.7,103.5,104.5,107.3,
27/06/2024 13:00,102.4,102.7,103.5,104.5,107.3,
27/06/2024 14:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 15:00,102.4,102.7,103.5,104.5,107.3,
27/06/2024 16:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 17:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 18:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 19:00,102.4,102.7,103.5,104.5,107.3,
27/06/2024 20:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 21:00,102.4,102.7,103.5,104.5,107.3,
27/06/2024 22:00,102.41,102.7,103.5,104.5,107.3,
27/06/2024 23:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 00:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 01:00,102.41,102.7,103.5,104.5,107.3,
28/06/2024 02:00,102.41,102.7,103.5,104.5,107.3,
28/06/2024 03:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 04:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 05:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 06:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 07:00,102.41,102.7,103.5,104.5,107.3,
28/06/2024 08:00,102.41,102.7,103.5,104.5,107.3,
28/06/2024 09:00,102.41,102.7,103.5,104.5,107.3,
28/06/2024 10:00,102.41,102.7,103.5,104.5,107.3,
28/06/2024 11:00,102.41,102.7,103.5,104.5,107.3,
28/06/2024 12:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 13:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 14:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 15:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 16:00,102.4,102.7,103.5,104.5,107.3,
28/06/2024 17:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 18:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 19:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 20:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 21:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 22:00,102.42,102.7,103.5,104.5,107.3,
28/06/2024 23:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 00:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 01:00,102.41,102.7,103.5,104.5,107.3,
29/06/2024 02:00,102.41,102.7,103.5,104.5,107.3,
29/06/2024 03:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 04:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 05:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 06:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 07:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 08:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 09:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 10:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 11:00,102.42,102.7,103.5,104.5,107.3,
29/06/2024 12:00,102.4,102.7,103.5,104.5,107.3,
29/06/2024 13:00,102.41,102.7,103.5,104.5,107.3,
29/06/2024 14:00,102.4,102.7,103.5,104.5,107.3,
29/06/2024 15:00,102.4,102.7,103.5,104.5,107.3,
29/06/2024 16:00,102.39,102.7,103.5,104.5,107.3,
29/06/2024 17:00,102.4,102.7,103.5,104.5,107.3,
29/06/2024 18:00,102.41,102.7,103.5,104.5,107.3,
29/06/2024 19:00,102.41,102.7,103.5,104.5,107.3,
29/06/2024 20:00,102.41,102.7,103.5,104.5,107.3,
29/06/2024 21:00,102.41,102.7,103.5,104.5,107.3,
29/06/2024 22:00,102.4,102.7,103.5,104.5,107.3,
29/06/2024 23:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 00:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 01:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 02:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 03:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 04:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 05:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 06:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 07:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 08:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 09:00,102.42,102.7,103.5,104.5,107.3,
30/06/2024 10:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 11:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 12:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 13:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 14:00,102.39,102.7,103.5,104.5,107.3,
30/06/2024 15:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 16:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 17:00,102.39,102.7,103.5,104.5,107.3,
30/06/2024 18:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 19:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 20:00,102.41,102.7,103.5,104.5,107.3,
30/06/2024 21:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 22:00,102.4,102.7,103.5,104.5,107.3,
30/06/2024 23:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 00:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 01:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 02:00,102.4,102.7,103.5,104.5,107.3,
01/07/2024 03:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 04:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 05:00,102.4,102.7,103.5,104.5,107.3,
01/07/2024 06:00,102.4,102.7,103.5,104.5,107.3,
01/07/2024 07:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 08:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 09:00,102.42,102.7,103.5,104.5,107.3,
01/07/2024 10:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 11:00,102.41,102.7,103.5,104.5,107.3,
01/07/2024 12:00,102.4,102.7,103.5,104.5,107.3,
01/07/2024 13:00,102.4,102.7,103.5,104.5,107.3,
01/07/2024 14:00,102.39,102.7,103.5,104.5,107.3,
01/07/2024 15:00,102.39,102.7,103.5,104.5,107.3,
01/07/2024 16:00,102.39,102.7,103.5,104.5,107.3,
01/07/2024 17:00,102.39,102.7,103.5,104.5,107.3,
01/07/2024 18:00,102.39,102.7,103.5,104.5,107.3,
01/07/2024 19:00,102.38,102.7,103.5,104.5,107.3,
01/07/2024 20:00,102.38,102.7,103.5,104.5,107.3,
01/07/2024 21:00,102.38,102.7,103.5,104.5,107.3,
01/07/2024 22:00,102.38,102.7,103.5,104.5,107.3,
01/07/2024 23:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 00:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 01:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 02:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 03:00,102.4,102.7,103.5,104.5,107.3,
02/07/2024 04:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 05:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 06:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 07:00,102.4,102.7,103.5,104.5,107.3,
02/07/2024 08:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 09:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 10:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 11:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 12:00,102.39,102.7,103.5,104.5,107.3,
02/07/2024 13:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 14:00,102.36,102.7,103.5,104.5,107.3,
02/07/2024 15:00,102.36,102.7,103.5,104.5,107.3,
02/07/2024 16:00,102.36,102.7,103.5,104.5,107.3,
02/07/2024 17:00,102.36,102.7,103.5,104.5,107.3,
02/07/2024 18:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 19:00,102.36,102.7,103.5,104.5,107.3,
02/07/2024 20:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 21:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 22:00,102.38,102.7,103.5,104.5,107.3,
02/07/2024 23:00,102.38,102.7,103.5,104.5,107.3,
03/07/2024 00:00,102.37,102.7,103.5,104.5,107.3,
03/07/2024 01:00,102.38,102.7,103.5,104.5,107.3,
03/07/2024 02:00,102.38,102.7,103.5,104.5,107.3,
03/07/2024 03:00,102.38,102.7,103.5,104.5,107.3,
03/07/2024 04:00,102.36,102.7,103.5,104.5,107.3,
03/07/2024 05:00,102.38,102.7,103.5,104.5,107.3,
03/07/2024 06:00,102.37,102.7,103.5,104.5,107.3,
03/07/2024 07:00,102.36,102.7,103.5,104.5,107.3,
03/07/2024 08:00,102.37,102.7,103.5,104.5,107.3,
03/07/2024 09:00,102.37,102.7,103.5,104.5,107.3,
03/07/2024 10:00,102.38,102.7,103.5,104.5,107.3,
03/07/2024 11:00,102.38,102.7,103.5,104.5,107.3,
03/07/2024 12:00,102.36,102.7,103.5,104.5,107.3,
03/07/2024 13:00,102.35,102.7,103.5,104.5,107.3,
03/07/2024 14:00,102.35,102.7,103.5,104.5,107.3,
03/07/2024 15:00,102.36,102.7,103.5,104.5,107.3,
03/07/2024 16:00,102.35,102.7,103.5,104.5,107.3,
03/07/2024 17:00,102.35,102.7,103.5,104.5,107.3,
03/07/2024 18:00,102.35,102.7,103.5,104.5,107.3,
03/07/2024 19:00,102.35,102.7,103.5,104.5,107.3,
03/07/2024 20:00,102.34,102.7,103.5,104.5,107.3,
03/07/2024 21:00,102.35,102.7,103.5,104.5,107.3,
03/07/2024 22:00,102.36,102.7,103.5,104.5,107.3,
03/07/2024 23:00,102.36,102.7,103.5,104.5,107.3,
04/07/2024 00:00,102.36,102.7,103.5,104.5,107.3,
04/07/2024 01:00,102.36,102.7,103.5,104.5,107.3,
04/07/2024 02:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 03:00,102.36,102.7,103.5,104.5,107.3,
04/07/2024 04:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 05:00,102.36,102.7,103.5,104.5,107.3,
04/07/2024 06:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 07:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 08:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 09:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 10:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 11:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 12:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 13:00,102.35,102.7,103.5,104.5,107.3,
04/07/2024 14:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 15:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 16:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 17:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 18:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 19:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 20:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 21:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 22:00,102.34,102.7,103.5,104.5,107.3,
04/07/2024 23:00,102.33,102.7,103.5,104.5,107.3,
05/07/2024 00:00,102.34,102.7,103.5,104.5,107.3,
05/07/2024 01:00,102.35,102.7,103.5,104.5,107.3,
05/07/2024 02:00,102.33,102.7,103.5,104.5,107.3,
05/07/2024 03:00,102.34,102.7,103.5,104.5,107.3,
05/07/2024 04:00,102.34,102.7,103.5,104.5,107.3,
05/07/2024 05:00,102.34,102.7,103.5,104.5,107.3,
05/07/2024 06:00,102.33,102.7,103.5,104.5,107.3,
05/07/2024 07:00,102.34,102.7,103.5,104.5,107.3,
05/07/2024 08:00,102.33,102.7,103.5,104.5,107.3,
05/07/2024 09:00,102.33,102.7,103.5,104.5,107.3,
05/07/2024 10:00,102.34,102.7,103.5,104.5,107.3,
05/07/2024 11:00,102.34,102.7,103.5,104.5,107.3,
05/07/2024 12:00,102.32,102.7,103.5,104.5,107.3,
